%%MatrixMarket matrix coordinate integer general
177 233 1
179 233 1
247 233 1
248 233 1
250 233 1
69 234 1
192 234 1
199 234 1
207 234 1
236 234 1
69 235 1
70 235 1
80 235 1
81 235 1
82 235 1
90 235 1
211 235 1
229 235 1
230 235 1
243 235 1
69 236 1
80 236 1
87 236 1
91 236 1
178 236 1
229 236 1
69 237 1
80 237 1
147 237 1
178 237 1
229 237 1
69 238 1
70 238 1
72 238 1
69 239 1
70 239 1
229 239 1
72 240 1
74 240 1
80 240 1
92 240 1
229 240 1
72 241 1
202 241 1
206 241 1
208 241 1
215 241 1
73 242 1
82 242 1
87 242 1
93 242 1
221 242 1
225 242 1
73 243 1
95 243 1
204 243 1
218 243 1
73 244 1
233 244 1
234 244 1
74 245 1
136 245 1
169 245 1
172 245 1
249 245 1
74 246 1
82 246 1
84 246 1
195 246 1
203 246 1
204 246 1
205 246 1
221 246 1
236 246 1
75 247 1
95 247 1
202 247 1
205 247 1
233 247 1
75 248 1
102 248 1
207 248 1
76 249 1
109 249 1
116 249 1
119 249 1
127 249 1
78 250 1
90 250 1
91 250 1
195 250 1
203 250 1
204 250 1
210 250 1
212 250 1
219 250 1
220 250 1
237 250 1
241 250 1
79 251 1
215 251 1
79 252 1
83 252 1
195 252 1
221 252 1
79 253 1
96 253 1
227 253 1
80 254 1
81 254 1
90 254 1
145 254 1
151 254 1
196 254 1
229 254 1
230 254 1
80 255 1
92 255 1
123 255 1
229 255 1
82 256 1
84 256 1
110 256 1
124 256 1
82 257 1
84 257 1
92 257 1
197 257 1
207 257 1
82 258 1
225 258 1
231 258 1
82 259 1
99 259 1
101 259 1
108 259 1
128 259 1
140 259 1
146 259 1
159 259 1
163 259 1
181 259 1
187 259 1
201 259 1
213 259 1
222 259 1
232 259 1
233 259 1
238 259 1
242 259 1
82 260 1
212 260 1
232 260 1
83 261 1
191 261 1
223 261 1
83 262 1
190 262 1
221 262 1
223 262 1
84 263 1
195 263 1
221 263 1
87 264 1
94 264 1
215 264 1
89 265 1
146 265 1
172 265 1
199 265 1
237 265 1
241 265 1
242 265 1
89 266 1
91 266 1
92 266 1
94 266 1
91 267 1
175 267 1
218 267 1
225 267 1
232 267 1
92 268 1
104 268 1
105 268 1
119 268 1
122 268 1
146 268 1
161 268 1
231 268 1
93 269 1
210 269 1
228 269 1
230 269 1
95 270 1
207 270 1
216 270 1
96 271 1
203 271 1
205 271 1
96 272 1
195 272 1
204 272 1
207 272 1
220 272 1
226 272 1
96 273 1
195 273 1
203 273 1
204 273 1
216 273 1
220 273 1
96 274 1
207 274 1
226 274 1
96 275 1
204 275 1
205 275 1
215 275 1
97 276 1
198 276 1
249 276 1
97 277 1
119 277 1
158 277 1
97 278 1
116 278 1
119 278 1
97 279 1
232 279 1
242 279 1
97 280 1
119 280 1
132 280 1
160 280 1
170 280 1
97 281 1
101 281 1
108 281 1
109 281 1
116 281 1
119 281 1
121 281 1
130 281 1
131 281 1
132 281 1
136 281 1
138 281 1
148 281 1
149 281 1
153 281 1
157 281 1
159 281 1
177 281 1
97 282 1
98 282 1
100 282 1
101 282 1
110 282 1
111 282 1
113 282 1
114 282 1
115 282 1
116 282 1
118 282 1
119 282 1
120 282 1
122 282 1
123 282 1
124 282 1
128 282 1
129 282 1
131 282 1
132 282 1
148 282 1
156 282 1
163 282 1
169 282 1
170 282 1
174 282 1
175 282 1
178 282 1
188 282 1
250 282 1
97 283 1
98 283 1
100 283 1
102 283 1
107 283 1
110 283 1
111 283 1
115 283 1
124 283 1
128 283 1
133 283 1
135 283 1
137 283 1
152 283 1
160 283 1
166 283 1
169 283 1
174 283 1
176 283 1
97 284 1
106 284 1
108 284 1
127 284 1
181 284 1
97 285 1
100 285 1
116 285 1
97 286 1
100 286 1
116 286 1
184 286 1
98 287 1
116 287 1
144 287 1
231 287 1
98 288 1
163 288 1
169 288 1
175 288 1
176 288 1
98 289 1
118 289 1
144 289 1
176 289 1
184 289 1
98 290 1
110 290 1
113 290 1
163 290 1
98 291 1
99 291 1
102 291 1
103 291 1
105 291 1
106 291 1
107 291 1
108 291 1
111 291 1
112 291 1
115 291 1
119 291 1
124 291 1
131 291 1
134 291 1
135 291 1
137 291 1
138 291 1
142 291 1
145 291 1
147 291 1
161 291 1
163 291 1
179 291 1
182 291 1
183 291 1
184 291 1
186 291 1
98 292 1
135 292 1
163 292 1
183 292 1
184 292 1
99 293 1
102 293 1
104 293 1
106 293 1
108 293 1
116 293 1
127 293 1
134 293 1
135 293 1
137 293 1
138 293 1
152 293 1
161 293 1
163 293 1
168 293 1
171 293 1
182 293 1
99 294 1
102 294 1
125 294 1
99 295 1
102 295 1
109 295 1
112 295 1
114 295 1
124 295 1
126 295 1
99 296 1
111 296 1
124 296 1
133 296 1
151 296 1
157 296 1
99 297 1
127 297 1
143 297 1
149 297 1
162 297 1
100 298 1
107 298 1
110 298 1
128 298 1
134 298 1
135 298 1
138 298 1
139 298 1
100 299 1
106 299 1
108 299 1
110 299 1
114 299 1
117 299 1
125 299 1
129 299 1
134 299 1
135 299 1
136 299 1
145 299 1
147 299 1
164 299 1
169 299 1
179 299 1
180 299 1
100 300 1
106 300 1
108 300 1
109 300 1
113 300 1
126 300 1
128 300 1
129 300 1
131 300 1
136 300 1
164 300 1
169 300 1
174 300 1
179 300 1
180 300 1
101 301 1
120 301 1
122 301 1
123 301 1
149 301 1
154 301 1
156 301 1
174 301 1
188 301 1
101 302 1
108 302 1
126 302 1
127 302 1
129 302 1
101 303 1
115 303 1
123 303 1
101 304 1
123 304 1
131 304 1
101 305 1
123 305 1
131 305 1
101 306 1
123 306 1
131 306 1
132 306 1
101 307 1
122 307 1
123 307 1
101 308 1
122 308 1
123 308 1
102 309 1
103 309 1
106 309 1
127 309 1
154 309 1
164 309 1
165 309 1
102 310 1
105 310 1
106 310 1
112 310 1
113 310 1
114 310 1
116 310 1
135 310 1
136 310 1
148 310 1
102 311 1
148 311 1
170 311 1
221 311 1
224 311 1
102 312 1
103 312 1
122 312 1
128 312 1
148 312 1
236 312 1
247 312 1
248 312 1
102 313 1
128 313 1
148 313 1
170 313 1
103 314 1
107 314 1
125 314 1
131 314 1
133 314 1
145 314 1
156 314 1
103 315 1
109 315 1
124 315 1
188 315 1
103 316 1
127 316 1
128 316 1
152 316 1
153 316 1
186 316 1
251 316 1
104 317 1
126 317 1
175 317 1
203 317 1
105 318 1
109 318 1
117 318 1
119 318 1
125 318 1
149 318 1
154 318 1
163 318 1
169 318 1
175 318 1
189 318 1
199 318 1
105 319 1
143 319 1
144 319 1
184 319 1
105 320 1
122 320 1
129 320 1
130 320 1
133 320 1
171 320 1
106 321 1
108 321 1
114 321 1
145 321 1
107 322 1
121 322 1
133 322 1
150 322 1
107 323 1
125 323 1
133 323 1
145 323 1
156 323 1
107 324 1
124 324 1
181 324 1
183 324 1
107 325 1
110 325 1
120 325 1
123 325 1
139 325 1
166 325 1
107 326 1
120 326 1
124 326 1
125 326 1
147 326 1
186 326 1
107 327 1
120 327 1
125 327 1
108 328 1
127 328 1
157 328 1
177 328 1
108 329 1
140 329 1
149 329 1
150 329 1
152 329 1
108 330 1
126 330 1
128 330 1
252 330 1
108 331 1
126 331 1
127 331 1
109 332 1
111 332 1
119 332 1
109 333 1
112 333 1
148 333 1
175 333 1
109 334 1
160 334 1
167 334 1
109 335 1
113 335 1
115 335 1
110 336 1
111 336 1
118 336 1
132 336 1
170 336 1
179 336 1
111 337 1
119 337 1
243 337 1
112 338 1
115 338 1
116 338 1
113 339 1
114 339 1
142 339 1
144 339 1
147 339 1
165 339 1
180 339 1
182 339 1
183 339 1
191 339 1
113 340 1
115 340 1
116 340 1
119 340 1
139 340 1
141 340 1
142 340 1
143 340 1
145 340 1
151 340 1
165 340 1
169 340 1
175 340 1
177 340 1
181 340 1
186 340 1
187 340 1
114 341 1
122 341 1
124 341 1
114 342 1
131 342 1
166 342 1
248 342 1
114 343 1
120 343 1
132 343 1
160 343 1
172 343 1
176 343 1
115 344 1
146 344 1
116 345 1
130 345 1
179 345 1
116 346 1
142 346 1
165 346 1
170 346 1
118 347 1
140 347 1
143 347 1
154 347 1
181 347 1
248 347 1
118 348 1
121 348 1
144 348 1
119 349 1
125 349 1
184 349 1
120 350 1
150 350 1
185 350 1
120 351 1
129 351 1
158 351 1
